id,co,no2,so2,o3,first,grade,pm25,pm10,date,station_id
335853,0.0,62.0,27.0,39.0,3,1,37.0,0.0,2017-05-15 15:00:00.000000,38
335854,0.0,63.0,37.0,41.0,1,2,36.0,91.0,2017-05-15 15:00:00.000000,40
335855,0.0,62.0,22.0,38.0,1,2,15.0,85.0,2017-05-15 15:00:00.000000,41
335856,0.0,14.0,3.0,67.0,1,2,29.0,56.0,2017-05-15 15:00:00.000000,43
335857,0.0,95.0,23.0,10.0,1,2,50.0,127.0,2017-05-15 15:00:00.000000,46
335858,0.0,79.0,21.0,42.0,1,2,39.0,130.0,2017-05-15 15:00:00.000000,47
335859,0.0,73.0,47.0,41.0,1,2,53.0,132.0,2017-05-15 16:00:00.000000,1
335860,0.0,15.0,15.0,18.0,1,2,20.0,154.0,2017-05-15 16:00:00.000000,2
335861,0.0,42.0,24.0,55.0,1,2,26.0,61.0,2017-05-15 16:00:00.000000,3
335862,0.0,58.0,24.0,41.0,1,3,37.0,157.0,2017-05-15 16:00:00.000000,5
335863,0.0,40.0,12.0,52.0,1,2,27.0,87.0,2017-05-15 16:00:00.000000,6
335864,0.0,36.0,1.0,58.0,1,1,16.0,33.0,2017-05-15 16:00:00.000000,7
335865,0.0,30.0,1.0,52.0,1,2,37.0,68.0,2017-05-15 16:00:00.000000,8
335866,0.0,42.0,23.0,63.0,1,3,0.0,180.0,2017-05-15 16:00:00.000000,9
335867,0.0,48.0,36.0,57.0,1,2,40.0,142.0,2017-05-15 16:00:00.000000,10
335868,0.0,37.0,19.0,68.0,1,2,37.0,131.0,2017-05-15 16:00:00.000000,11
335869,0.0,15.0,17.0,72.0,1,1,16.0,36.0,2017-05-15 16:00:00.000000,12
335870,0.0,9.0,6.0,65.0,1,1,15.0,34.0,2017-05-15 16:00:00.000000,13
335871,0.0,35.0,6.0,57.0,1,1,8.0,28.0,2017-05-15 16:00:00.000000,14
335872,0.0,56.0,35.0,33.0,1,2,44.0,154.0,2017-05-15 16:00:00.000000,15
335873,0.0,34.0,19.0,41.0,1,2,33.0,64.0,2017-05-15 16:00:00.000000,17
335874,0.0,47.0,25.0,69.0,1,2,30.0,109.0,2017-05-15 16:00:00.000000,18
335875,0.0,54.0,44.0,54.0,1,3,53.0,164.0,2017-05-15 16:00:00.000000,19
335876,0.0,40.0,35.0,45.0,1,3,34.0,177.0,2017-05-15 16:00:00.000000,20
335877,0.0,21.0,17.0,73.0,1,2,15.0,95.0,2017-05-15 16:00:00.000000,21
335878,0.0,73.0,34.0,26.0,1,2,41.0,140.0,2017-05-15 16:00:00.000000,23
335879,0.0,51.0,36.0,42.0,1,2,42.0,82.0,2017-05-15 16:00:00.000000,24
335880,0.0,62.0,34.0,40.0,1,2,37.0,141.0,2017-05-15 16:00:00.000000,25
335881,0.0,46.0,32.0,45.0,3,2,44.0,0.0,2017-05-15 16:00:00.000000,26
335882,0.0,48.0,36.0,36.0,1,2,37.0,143.0,2017-05-15 16:00:00.000000,27
335883,0.0,21.0,8.0,68.0,1,2,27.0,64.0,2017-05-15 16:00:00.000000,28
335884,0.0,43.0,23.0,67.0,1,2,41.0,122.0,2017-05-15 16:00:00.000000,29
335885,0.0,52.0,39.0,49.0,1,2,48.0,143.0,2017-05-15 16:00:00.000000,32
335886,0.0,89.0,37.0,8.0,1,3,74.0,163.0,2017-05-15 16:00:00.000000,34
335887,0.0,38.0,13.0,57.0,3,1,30.0,35.0,2017-05-15 16:00:00.000000,37
335888,0.0,45.0,21.0,57.0,3,1,34.0,42.0,2017-05-15 16:00:00.000000,38
335889,0.0,50.0,46.0,55.0,1,2,51.0,112.0,2017-05-15 16:00:00.000000,40
335890,0.0,49.0,27.0,58.0,1,2,36.0,143.0,2017-05-15 16:00:00.000000,41
335891,0.0,27.0,15.0,47.0,1,2,20.0,79.0,2017-05-15 16:00:00.000000,43
335892,0.0,86.0,40.0,18.0,1,2,57.0,139.0,2017-05-15 16:00:00.000000,46
335893,0.0,74.0,29.0,53.0,1,2,43.0,110.0,2017-05-15 16:00:00.000000,47
335894,0.0,52.0,30.0,51.0,1,2,49.0,124.0,2017-05-15 17:00:00.000000,1
335895,0.0,8.0,15.0,12.0,1,2,38.0,142.0,2017-05-15 17:00:00.000000,2
335896,0.0,35.0,27.0,64.0,1,2,40.0,74.0,2017-05-15 17:00:00.000000,3
335897,0.0,49.0,30.0,63.0,1,2,34.0,121.0,2017-05-15 17:00:00.000000,5
335898,0.0,37.0,2.0,58.0,1,2,30.0,85.0,2017-05-15 17:00:00.000000,6
335899,0.0,18.0,12.0,65.0,1,1,25.0,38.0,2017-05-15 17:00:00.000000,7
335900,0.0,26.0,12.0,69.0,1,2,39.0,82.0,2017-05-15 17:00:00.000000,8
335901,0.0,30.0,31.0,67.0,4,1,0.0,13.0,2017-05-15 17:00:00.000000,9
335902,0.0,33.0,22.0,69.0,1,2,44.0,122.0,2017-05-15 17:00:00.000000,10
335903,0.0,44.0,30.0,74.0,1,2,45.0,132.0,2017-05-15 17:00:00.000000,11
335904,0.0,14.0,15.0,84.0,1,1,22.0,53.0,2017-05-15 17:00:00.000000,12
335905,0.0,12.0,10.0,83.0,1,1,20.0,41.0,2017-05-15 17:00:00.000000,13
335906,0.0,43.0,13.0,49.0,1,1,14.0,29.0,2017-05-15 17:00:00.000000,14
335907,0.0,37.0,32.0,61.0,1,2,37.0,153.0,2017-05-15 17:00:00.000000,15
335908,0.0,36.0,13.0,54.0,3,1,36.0,0.0,2017-05-15 17:00:00.000000,17
335909,0.0,48.0,26.0,82.0,1,2,36.0,118.0,2017-05-15 17:00:00.000000,18
335910,0.0,40.0,33.0,72.0,1,2,45.0,131.0,2017-05-15 17:00:00.000000,19
335911,0.0,37.0,24.0,70.0,1,2,31.0,144.0,2017-05-15 17:00:00.000000,20
335912,0.0,25.0,25.0,75.0,1,2,33.0,75.0,2017-05-15 17:00:00.000000,21
335913,0.0,68.0,25.0,52.0,1,2,48.0,117.0,2017-05-15 17:00:00.000000,23
335914,0.0,40.0,33.0,54.0,1,2,48.0,82.0,2017-05-15 17:00:00.000000,24
335915,0.0,38.0,30.0,61.0,1,2,41.0,126.0,2017-05-15 17:00:00.000000,25
335916,0.0,37.0,18.0,66.0,1,2,40.0,128.0,2017-05-15 17:00:00.000000,26
335917,0.0,44.0,29.0,62.0,1,2,34.0,142.0,2017-05-15 17:00:00.000000,27
335918,0.0,12.0,8.0,94.0,4,1,23.0,34.0,2017-05-15 17:00:00.000000,28
335919,0.0,39.0,31.0,71.0,1,2,38.0,118.0,2017-05-15 17:00:00.000000,29
335920,0.0,41.0,31.0,58.0,1,2,41.0,126.0,2017-05-15 17:00:00.000000,32
335921,0.0,81.0,33.0,21.0,1,2,68.0,150.0,2017-05-15 17:00:00.000000,34
335922,0.0,43.0,26.0,77.0,1,2,40.0,96.0,2017-05-15 17:00:00.000000,37
335923,0.0,56.0,30.0,55.0,1,2,39.0,74.0,2017-05-15 17:00:00.000000,38
335924,0.0,31.0,37.0,74.0,1,2,53.0,107.0,2017-05-15 17:00:00.000000,40
335925,0.0,38.0,15.0,62.0,1,2,31.0,146.0,2017-05-15 17:00:00.000000,41
335926,0.0,39.0,6.0,55.0,1,2,22.0,100.0,2017-05-15 17:00:00.000000,43
335927,0.0,68.0,35.0,45.0,1,3,34.0,196.0,2017-05-15 17:00:00.000000,46
335928,0.0,75.0,36.0,68.0,1,2,33.0,125.0,2017-05-15 17:00:00.000000,47
335929,0.0,53.0,29.0,76.0,1,2,44.0,106.0,2017-05-15 18:00:00.000000,1
335930,0.0,12.0,16.0,30.0,1,2,32.0,119.0,2017-05-15 18:00:00.000000,2
335931,0.0,38.0,23.0,73.0,1,2,39.0,70.0,2017-05-15 18:00:00.000000,3
335932,0.0,39.0,22.0,78.0,1,2,0.0,154.0,2017-05-15 18:00:00.000000,5
335933,0.0,33.0,13.0,79.0,1,2,35.0,84.0,2017-05-15 18:00:00.000000,6
335934,0.0,16.0,6.0,79.0,1,1,12.0,51.0,2017-05-15 18:00:00.000000,7
335935,0.0,23.0,14.0,85.0,1,2,41.0,97.0,2017-05-15 18:00:00.000000,8
335936,0.0,32.0,26.0,85.0,1,2,31.0,141.0,2017-05-15 18:00:00.000000,9
335937,0.0,27.0,16.0,90.0,1,2,41.0,113.0,2017-05-15 18:00:00.000000,10
335938,0.0,28.0,24.0,91.0,1,2,52.0,126.0,2017-05-15 18:00:00.000000,11
335939,0.0,10.0,0.0,92.0,3,1,41.0,42.0,2017-05-15 18:00:00.000000,12
335940,0.0,13.0,12.0,84.0,1,1,24.0,40.0,2017-05-15 18:00:00.000000,13
335941,0.0,24.0,20.0,77.0,1,1,13.0,36.0,2017-05-15 18:00:00.000000,14
335942,0.0,37.0,17.0,74.0,1,2,40.0,112.0,2017-05-15 18:00:00.000000,15
335943,0.0,23.0,9.0,69.0,1,2,35.0,58.0,2017-05-15 18:00:00.000000,17
335944,0.0,45.0,18.0,96.0,1,2,41.0,114.0,2017-05-15 18:00:00.000000,18
335945,0.0,28.0,17.0,86.0,1,2,45.0,109.0,2017-05-15 18:00:00.000000,19
335946,0.0,21.0,18.0,94.0,1,2,29.0,115.0,2017-05-15 18:00:00.000000,20
335947,0.0,21.0,9.0,93.0,1,2,21.0,71.0,2017-05-15 18:00:00.000000,21
335948,0.0,60.0,17.0,65.0,1,2,28.0,120.0,2017-05-15 18:00:00.000000,23
335949,0.0,38.0,29.0,80.0,3,2,41.0,77.0,2017-05-15 18:00:00.000000,24
335950,0.0,29.0,28.0,82.0,1,2,36.0,115.0,2017-05-15 18:00:00.000000,25
335951,0.0,34.0,15.0,88.0,1,1,32.0,55.0,2017-05-15 18:00:00.000000,26
335952,0.0,27.0,19.0,79.0,1,2,43.0,123.0,2017-05-15 18:00:00.000000,27
335953,0.0,15.0,11.0,99.0,4,1,9.0,28.0,2017-05-15 18:00:00.000000,28
335954,0.0,40.0,28.0,80.0,1,2,46.0,102.0,2017-05-15 18:00:00.000000,29
335955,0.0,39.0,31.0,72.0,1,2,34.0,105.0,2017-05-15 18:00:00.000000,32
335956,0.0,75.0,30.0,43.0,1,2,38.0,141.0,2017-05-15 18:00:00.000000,34
335957,0.0,36.0,24.0,79.0,1,2,50.0,95.0,2017-05-15 18:00:00.000000,37
335958,0.0,47.0,26.0,75.0,3,1,29.0,0.0,2017-05-15 18:00:00.000000,38
335959,0.0,34.0,31.0,92.0,3,2,71.0,91.0,2017-05-15 18:00:00.000000,40
335960,0.0,51.0,29.0,63.0,1,2,32.0,137.0,2017-05-15 18:00:00.000000,41
335961,0.0,15.0,15.0,81.0,1,2,26.0,63.0,2017-05-15 18:00:00.000000,43
335962,0.0,64.0,23.0,57.0,1,2,38.0,123.0,2017-05-15 18:00:00.000000,46
335963,0.0,68.0,24.0,81.0,1,2,46.0,101.0,2017-05-15 18:00:00.000000,47
335964,0.0,46.0,32.0,89.0,1,2,43.0,76.0,2017-05-15 19:00:00.000000,1
335965,0.0,8.0,11.0,12.0,1,2,32.0,96.0,2017-05-15 19:00:00.000000,2
335966,0.0,35.0,19.0,90.0,1,1,34.0,43.0,2017-05-15 19:00:00.000000,3
335967,0.0,30.0,22.0,94.0,1,2,42.0,138.0,2017-05-15 19:00:00.000000,5
335968,0.0,24.0,7.0,101.0,1,2,31.0,79.0,2017-05-15 19:00:00.000000,6
335969,0.0,23.0,5.0,92.0,1,1,23.0,34.0,2017-05-15 19:00:00.000000,7
335970,0.0,23.0,15.0,115.0,1,2,39.0,86.0,2017-05-15 19:00:00.000000,8
335971,0.0,27.0,24.0,108.0,1,2,32.0,116.0,2017-05-15 19:00:00.000000,9
335972,0.0,19.0,23.0,109.0,1,2,35.0,105.0,2017-05-15 19:00:00.000000,10
335973,0.0,27.0,24.0,99.0,1,2,51.0,101.0,2017-05-15 19:00:00.000000,11
335974,0.0,12.0,13.0,111.0,1,2,29.0,80.0,2017-05-15 19:00:00.000000,12
335975,0.0,14.0,6.0,104.0,4,1,14.0,24.0,2017-05-15 19:00:00.000000,13
335976,0.0,20.0,18.0,88.0,4,1,6.0,24.0,2017-05-15 19:00:00.000000,14
335977,0.0,29.0,25.0,91.0,1,2,44.0,100.0,2017-05-15 19:00:00.000000,15
335978,0.0,26.0,18.0,85.0,3,1,33.0,0.0,2017-05-15 19:00:00.000000,17
335979,0.0,40.0,21.0,107.0,1,2,35.0,106.0,2017-05-15 19:00:00.000000,18
335980,0.0,31.0,16.0,110.0,1,2,49.0,103.0,2017-05-15 19:00:00.000000,19
335981,0.0,26.0,13.0,103.0,1,2,39.0,102.0,2017-05-15 19:00:00.000000,20
335982,0.0,23.0,15.0,98.0,1,2,26.0,65.0,2017-05-15 19:00:00.000000,21
335983,0.0,52.0,26.0,80.0,1,2,36.0,103.0,2017-05-15 19:00:00.000000,23
335984,0.0,39.0,28.0,93.0,3,2,49.0,60.0,2017-05-15 19:00:00.000000,24
335985,0.0,28.0,20.0,95.0,1,2,34.0,105.0,2017-05-15 19:00:00.000000,25
335986,0.0,34.0,17.0,95.0,3,1,31.0,36.0,2017-05-15 19:00:00.000000,26
335987,0.0,20.0,15.0,97.0,1,2,43.0,82.0,2017-05-15 19:00:00.000000,27
335988,0.0,7.0,12.0,112.0,4,1,17.0,0.0,2017-05-15 19:00:00.000000,28
335989,0.0,41.0,23.0,93.0,1,2,49.0,76.0,2017-05-15 19:00:00.000000,29
335990,0.0,27.0,23.0,92.0,1,2,33.0,92.0,2017-05-15 19:00:00.000000,32
335991,0.0,77.0,27.0,61.0,1,2,39.0,110.0,2017-05-15 19:00:00.000000,34
335992,0.0,41.0,22.0,98.0,3,1,45.0,44.0,2017-05-15 19:00:00.000000,37
335993,0.0,46.0,14.0,91.0,1,2,37.0,95.0,2017-05-15 19:00:00.000000,38
335994,0.0,25.0,24.0,109.0,3,2,65.0,61.0,2017-05-15 19:00:00.000000,40
335995,0.0,62.0,29.0,71.0,1,3,39.0,168.0,2017-05-15 19:00:00.000000,41
335996,0.0,29.0,12.0,97.0,1,2,38.0,72.0,2017-05-15 19:00:00.000000,43
335997,0.0,40.0,20.0,77.0,1,2,39.0,85.0,2017-05-15 19:00:00.000000,46
335998,0.0,53.0,28.0,100.0,1,1,22.0,40.0,2017-05-15 19:00:00.000000,47
335999,0.0,43.0,24.0,90.0,3,1,36.0,49.0,2017-05-15 20:00:00.000000,1
336000,0.0,18.0,6.0,76.0,1,2,27.0,69.0,2017-05-15 20:00:00.000000,2
336001,0.0,26.0,9.0,101.0,3,1,29.0,0.0,2017-05-15 20:00:00.000000,3
336002,0.0,31.0,21.0,101.0,1,2,44.0,96.0,2017-05-15 20:00:00.000000,5
336003,0.0,16.0,1.0,123.0,1,1,31.0,55.0,2017-05-15 20:00:00.000000,6
336004,0.0,14.0,7.0,110.0,4,1,14.0,14.0,2017-05-15 20:00:00.000000,7
336005,0.0,23.0,14.0,134.0,3,1,27.0,43.0,2017-05-15 20:00:00.000000,8
336006,0.0,29.0,23.0,119.0,1,2,27.0,104.0,2017-05-15 20:00:00.000000,9
336007,0.0,18.0,23.0,0.0,1,2,43.0,59.0,2017-05-15 20:00:00.000000,10
336008,0.0,31.0,17.0,123.0,1,2,36.0,72.0,2017-05-15 20:00:00.000000,11
336009,0.0,13.0,12.0,116.0,3,2,57.0,0.0,2017-05-15 20:00:00.000000,12
336010,0.0,13.0,6.0,104.0,4,1,10.0,36.0,2017-05-15 20:00:00.000000,13
336011,0.0,7.0,7.0,102.0,4,1,13.0,31.0,2017-05-15 20:00:00.000000,14
336012,0.0,30.0,16.0,96.0,1,2,52.0,77.0,2017-05-15 20:00:00.000000,15
336013,0.0,24.0,9.0,93.0,3,1,31.0,0.0,2017-05-15 20:00:00.000000,17
336014,0.0,38.0,22.0,121.0,1,2,31.0,97.0,2017-05-15 20:00:00.000000,18
336015,0.0,23.0,11.0,121.0,1,2,41.0,68.0,2017-05-15 20:00:00.000000,19
336016,0.0,16.0,16.0,121.0,1,2,40.0,84.0,2017-05-15 20:00:00.000000,20
336017,0.0,26.0,12.0,113.0,1,1,18.0,34.0,2017-05-15 20:00:00.000000,21
336018,0.0,55.0,13.0,89.0,1,2,31.0,62.0,2017-05-15 20:00:00.000000,23
336019,0.0,31.0,22.0,103.0,3,1,34.0,0.0,2017-05-15 20:00:00.000000,24
336020,0.0,30.0,20.0,108.0,1,2,25.0,84.0,2017-05-15 20:00:00.000000,25
336021,0.0,30.0,14.0,105.0,3,1,29.0,0.0,2017-05-15 20:00:00.000000,26
336022,0.0,16.0,15.0,113.0,1,2,34.0,100.0,2017-05-15 20:00:00.000000,27
336023,0.0,10.0,12.0,127.0,4,1,27.0,0.0,2017-05-15 20:00:00.000000,28
336024,0.0,26.0,11.0,100.0,1,2,49.0,95.0,2017-05-15 20:00:00.000000,29
336025,0.0,23.0,19.0,90.0,1,2,44.0,68.0,2017-05-15 20:00:00.000000,32
336026,0.0,81.0,28.0,63.0,1,2,33.0,85.0,2017-05-15 20:00:00.000000,34
336027,0.0,19.0,18.0,103.0,3,1,34.0,0.0,2017-05-15 20:00:00.000000,37
336028,0.0,33.0,22.0,106.0,1,1,35.0,47.0,2017-05-15 20:00:00.000000,38
336029,0.0,24.0,26.0,128.0,1,2,45.0,65.0,2017-05-15 20:00:00.000000,40
336030,0.0,51.0,27.0,77.0,1,2,34.0,131.0,2017-05-15 20:00:00.000000,41
336031,0.0,26.0,24.0,112.0,1,2,34.0,74.0,2017-05-15 20:00:00.000000,43
336032,0.0,47.0,24.0,78.0,1,2,40.0,89.0,2017-05-15 20:00:00.000000,46
336033,0.0,58.0,0.0,97.0,3,1,31.0,0.0,2017-05-15 20:00:00.000000,47
336034,0.0,31.0,25.0,110.0,3,1,45.0,59.0,2017-05-15 21:00:00.000000,1
336035,0.0,9.0,5.0,39.0,1,2,25.0,55.0,2017-05-15 21:00:00.000000,2
336036,0.0,26.0,11.0,108.0,4,1,11.0,25.0,2017-05-15 21:00:00.000000,3
336037,0.0,23.0,7.0,109.0,1,2,32.0,68.0,2017-05-15 21:00:00.000000,5
336038,0.0,15.0,1.0,134.0,1,1,19.0,52.0,2017-05-15 21:00:00.000000,6
336039,0.0,13.0,7.0,122.0,4,1,19.0,25.0,2017-05-15 21:00:00.000000,7
336040,0.0,13.0,16.0,139.0,3,1,34.0,34.0,2017-05-15 21:00:00.000000,8
336041,0.0,14.0,19.0,131.0,1,2,34.0,50.0,2017-05-15 21:00:00.000000,9
336042,0.0,15.0,17.0,133.0,4,1,38.0,35.0,2017-05-15 21:00:00.000000,10
336043,0.0,24.0,16.0,142.0,3,1,38.0,53.0,2017-05-15 21:00:00.000000,11
336044,0.0,6.0,17.0,129.0,4,1,19.0,17.0,2017-05-15 21:00:00.000000,12
336045,0.0,10.0,9.0,106.0,4,1,13.0,32.0,2017-05-15 21:00:00.000000,13
336046,0.0,9.0,10.0,111.0,4,1,21.0,29.0,2017-05-15 21:00:00.000000,14
336047,0.0,18.0,15.0,106.0,1,2,23.0,77.0,2017-05-15 21:00:00.000000,15
336048,0.0,11.0,13.0,97.0,1,2,25.0,79.0,2017-05-15 21:00:00.000000,17
336049,0.0,29.0,19.0,134.0,1,2,46.0,91.0,2017-05-15 21:00:00.000000,18
336050,0.0,17.0,19.0,139.0,1,1,33.0,49.0,2017-05-15 21:00:00.000000,19
336051,0.0,14.0,19.0,137.0,1,2,26.0,64.0,2017-05-15 21:00:00.000000,20
336052,0.0,20.0,11.0,126.0,1,1,17.0,41.0,2017-05-15 21:00:00.000000,21
336053,0.0,40.0,13.0,114.0,1,1,10.0,43.0,2017-05-15 21:00:00.000000,23
336054,0.0,15.0,5.0,119.0,4,1,22.0,18.0,2017-05-15 21:00:00.000000,24
336055,0.0,28.0,12.0,117.0,1,2,40.0,68.0,2017-05-15 21:00:00.000000,25
336056,0.0,28.0,13.0,118.0,1,1,15.0,43.0,2017-05-15 21:00:00.000000,26
336057,0.0,14.0,13.0,132.0,1,2,21.0,64.0,2017-05-15 21:00:00.000000,27
336058,0.0,14.0,6.0,125.0,4,1,14.0,0.0,2017-05-15 21:00:00.000000,28
336059,0.0,31.0,19.0,114.0,1,2,40.0,83.0,2017-05-15 21:00:00.000000,29
336060,0.0,29.0,11.0,103.0,1,2,32.0,63.0,2017-05-15 21:00:00.000000,32
336061,0.0,0.0,0.0,0.0,x,7,0.0,0.0,2017-05-15 21:00:00.000000,34
336062,0.0,27.0,10.0,113.0,4,1,28.0,37.0,2017-05-15 21:00:00.000000,37
336063,0.0,27.0,17.0,105.0,4,1,33.0,0.0,2017-05-15 21:00:00.000000,38
336064,0.0,24.0,12.0,138.0,3,2,46.0,66.0,2017-05-15 21:00:00.000000,40
336065,0.0,38.0,17.0,112.0,1,2,34.0,88.0,2017-05-15 21:00:00.000000,41
336066,0.0,15.0,19.0,121.0,1,1,25.0,41.0,2017-05-15 21:00:00.000000,43
336067,0.0,39.0,8.0,96.0,3,1,27.0,36.0,2017-05-15 21:00:00.000000,46
336068,0.0,53.0,10.0,109.0,1,1,31.0,45.0,2017-05-15 21:00:00.000000,47
336069,0.0,29.0,23.0,119.0,3,1,30.0,47.0,2017-05-15 22:00:00.000000,1
336070,0.0,14.0,8.0,9.0,1,1,12.0,51.0,2017-05-15 22:00:00.000000,2
336071,0.0,13.0,12.0,125.0,4,1,21.0,21.0,2017-05-15 22:00:00.000000,3
336072,0.0,21.0,17.0,131.0,1,1,35.0,48.0,2017-05-15 22:00:00.000000,5
336073,0.0,19.0,1.0,130.0,1,1,30.0,47.0,2017-05-15 22:00:00.000000,6
336074,0.0,5.0,13.0,125.0,4,1,19.0,23.0,2017-05-15 22:00:00.000000,7
336075,0.0,15.0,7.0,139.0,4,1,10.0,24.0,2017-05-15 22:00:00.000000,8
336076,0.0,21.0,15.0,142.0,1,2,27.0,87.0,2017-05-15 22:00:00.000000,9
336077,0.0,25.0,12.0,146.0,4,1,29.0,0.0,2017-05-15 22:00:00.000000,10
336078,0.0,19.0,15.0,154.0,1,1,41.0,48.0,2017-05-15 22:00:00.000000,11
336079,0.0,12.0,6.0,130.0,3,2,54.0,0.0,2017-05-15 22:00:00.000000,12
336080,0.0,11.0,6.0,119.0,4,1,21.0,27.0,2017-05-15 22:00:00.000000,13
336081,0.0,20.0,15.0,108.0,1,1,19.0,42.0,2017-05-15 22:00:00.000000,14
336082,0.0,23.0,6.0,127.0,1,1,30.0,44.0,2017-05-15 22:00:00.000000,15
336083,0.0,11.0,7.0,111.0,4,1,22.0,24.0,2017-05-15 22:00:00.000000,17
336084,0.0,27.0,13.0,151.0,1,2,36.0,66.0,2017-05-15 22:00:00.000000,18
336085,0.0,19.0,13.0,149.0,4,1,31.0,52.0,2017-05-15 22:00:00.000000,19
336086,0.0,20.0,7.0,148.0,1,2,29.0,67.0,2017-05-15 22:00:00.000000,20
336087,0.0,15.0,10.0,138.0,4,1,14.0,36.0,2017-05-15 22:00:00.000000,21
336088,0.0,38.0,11.0,125.0,1,1,26.0,47.0,2017-05-15 22:00:00.000000,23
336089,0.0,12.0,4.0,132.0,3,1,31.0,0.0,2017-05-15 22:00:00.000000,24
336090,0.0,23.0,13.0,124.0,3,1,38.0,39.0,2017-05-15 22:00:00.000000,25
336091,0.0,23.0,12.0,130.0,4,1,16.0,21.0,2017-05-15 22:00:00.000000,26
336092,0.0,13.0,14.0,132.0,4,1,27.0,19.0,2017-05-15 22:00:00.000000,27
336093,0.0,10.0,12.0,126.0,3,1,34.0,0.0,2017-05-15 22:00:00.000000,28
336094,0.0,17.0,6.0,135.0,1,2,42.0,71.0,2017-05-15 22:00:00.000000,29
336095,0.0,17.0,17.0,121.0,1,1,25.0,42.0,2017-05-15 22:00:00.000000,32
336096,0.0,71.0,15.0,88.0,1,1,37.0,57.0,2017-05-15 22:00:00.000000,34
336097,0.0,20.0,9.0,135.0,4,1,36.0,36.0,2017-05-15 22:00:00.000000,37
336098,0.0,32.0,14.0,118.0,1,2,33.0,83.0,2017-05-15 22:00:00.000000,38
336099,0.0,18.0,14.0,155.0,3,2,63.0,0.0,2017-05-15 22:00:00.000000,40
336100,0.0,53.0,16.0,113.0,1,2,33.0,98.0,2017-05-15 22:00:00.000000,41
336101,0.0,15.0,12.0,128.0,4,1,20.0,28.0,2017-05-15 22:00:00.000000,43
336102,0.0,44.0,17.0,98.0,1,1,21.0,44.0,2017-05-15 22:00:00.000000,46
336103,0.0,38.0,18.0,135.0,1,1,19.0,57.0,2017-05-15 22:00:00.000000,47
336104,0.0,33.0,16.0,130.0,1,2,32.0,68.0,2017-05-15 23:00:00.000000,1
336105,0.0,8.0,10.0,6.0,1,1,17.0,42.0,2017-05-15 23:00:00.000000,2
336106,0.0,24.0,10.0,132.0,4,1,19.0,27.0,2017-05-15 23:00:00.000000,3
336107,0.0,32.0,5.0,135.0,4,1,27.0,32.0,2017-05-15 23:00:00.000000,5
336108,0.0,19.0,9.0,143.0,4,1,17.0,43.0,2017-05-15 23:00:00.000000,6
336109,0.0,10.0,14.0,128.0,4,1,16.0,34.0,2017-05-15 23:00:00.000000,7
336110,0.0,7.0,1.0,149.0,4,1,27.0,35.0,2017-05-15 23:00:00.000000,8
336111,0.0,10.0,6.0,159.0,1,2,27.0,82.0,2017-05-15 23:00:00.000000,9
336112,0.0,25.0,6.0,159.0,4,1,40.0,36.0,2017-05-15 23:00:00.000000,10
336113,0.0,23.0,14.0,164.0,4,2,41.0,60.0,2017-05-15 23:00:00.000000,11
336114,0.0,12.0,14.0,122.0,3,1,41.0,0.0,2017-05-15 23:00:00.000000,12
336115,0.0,12.0,9.0,111.0,4,1,10.0,33.0,2017-05-15 23:00:00.000000,13
336116,0.0,10.0,10.0,121.0,4,1,17.0,35.0,2017-05-15 23:00:00.000000,14
336117,0.0,25.0,16.0,134.0,1,1,34.0,59.0,2017-05-15 23:00:00.000000,15
336118,0.0,16.0,2.0,120.0,4,1,16.0,27.0,2017-05-15 23:00:00.000000,17
336119,0.0,25.0,18.0,164.0,1,2,33.0,67.0,2017-05-15 23:00:00.000000,18
336120,0.0,22.0,8.0,152.0,4,1,21.0,42.0,2017-05-15 23:00:00.000000,19
336121,0.0,21.0,13.0,156.0,1,2,32.0,56.0,2017-05-15 23:00:00.000000,20
336122,0.0,18.0,2.0,143.0,4,1,19.0,47.0,2017-05-15 23:00:00.000000,21
336123,0.0,36.0,5.0,134.0,1,1,13.0,53.0,2017-05-15 23:00:00.000000,23
336124,0.0,12.0,4.0,136.0,4,1,37.0,36.0,2017-05-15 23:00:00.000000,24
336125,0.0,19.0,12.0,144.0,4,1,18.0,30.0,2017-05-15 23:00:00.000000,25
336126,0.0,19.0,14.0,128.0,1,2,32.0,66.0,2017-05-15 23:00:00.000000,26
336127,0.0,17.0,11.0,154.0,4,1,19.0,52.0,2017-05-15 23:00:00.000000,27
336128,0.0,16.0,1.0,123.0,4,1,13.0,0.0,2017-05-15 23:00:00.000000,28
336129,0.0,25.0,5.0,153.0,4,1,28.0,38.0,2017-05-15 23:00:00.000000,29
336130,0.0,26.0,13.0,121.0,1,2,19.0,52.0,2017-05-15 23:00:00.000000,32
336131,0.0,78.0,20.0,79.0,1,2,43.0,76.0,2017-05-15 23:00:00.000000,34
336132,0.0,13.0,15.0,135.0,4,1,18.0,30.0,2017-05-15 23:00:00.000000,37
336133,0.0,0.0,0.0,0.0,x,7,0.0,0.0,2017-05-15 23:00:00.000000,38
336134,0.0,10.0,13.0,166.0,3,2,53.0,0.0,2017-05-15 23:00:00.000000,40
336135,0.0,32.0,17.0,132.0,1,2,29.0,58.0,2017-05-15 23:00:00.000000,41
336136,0.0,13.0,9.0,120.0,4,1,16.0,22.0,2017-05-15 23:00:00.000000,43
336137,0.0,34.0,13.0,111.0,4,1,22.0,32.0,2017-05-15 23:00:00.000000,46
